sender_state,hour_of_day,device_type,network_type,amount_category,total_transactions,fraud_transactions,fraud_rate,avg_fraud_amount
west bengal,10,android,3g,Small (<500),18,0,0.0,0.0
west bengal,10,android,3g,Medium (500-2K),12,0,0.0,0.0
west bengal,10,android,3g,High (2K-10K),10,0,0.0,0.0
west bengal,10,android,4g,Small (<500),227,0,0.0,0.0
west bengal,10,android,4g,Medium (500-2K),181,0,0.0,0.0
west bengal,10,android,4g,High (2K-10K),85,0,0.0,0.0
west bengal,10,android,4g,Very High (>10K),2,0,0.0,0.0
west bengal,10,android,5g,Small (<500),106,0,0.0,0.0
west bengal,10,android,5g,Medium (500-2K),85,0,0.0,0.0
west bengal,10,android,5g,High (2K-10K),28,1,3.571428571428571,9414.0
west bengal,10,android,5g,Very High (>10K),1,0,0.0,0.0
west bengal,10,android,wifi,Small (<500),34,0,0.0,0.0
west bengal,10,android,wifi,Medium (500-2K),31,0,0.0,0.0
west bengal,10,android,wifi,High (2K-10K),14,0,0.0,0.0
west bengal,10,ios,3g,Small (<500),5,0,0.0,0.0
west bengal,10,ios,3g,Medium (500-2K),8,0,0.0,0.0
west bengal,10,ios,3g,High (2K-10K),2,0,0.0,0.0
west bengal,10,ios,4g,Small (<500),59,0,0.0,0.0
west bengal,10,ios,4g,Medium (500-2K),52,1,1.9230769230769231,1700.0
west bengal,10,ios,4g,High (2K-10K),22,0,0.0,0.0
west bengal,10,ios,4g,Very High (>10K),1,0,0.0,0.0
west bengal,10,ios,5g,Small (<500),23,0,0.0,0.0
west bengal,10,ios,5g,Medium (500-2K),15,0,0.0,0.0
west bengal,10,ios,5g,High (2K-10K),12,0,0.0,0.0
west bengal,10,ios,wifi,Small (<500),12,0,0.0,0.0
west bengal,10,ios,wifi,Medium (500-2K),12,0,0.0,0.0
west bengal,10,ios,wifi,High (2K-10K),4,0,0.0,0.0
west bengal,10,web,3g,Small (<500),1,0,0.0,0.0
west bengal,10,web,3g,Medium (500-2K),1,0,0.0,0.0
west bengal,10,web,4g,Small (<500),12,0,0.0,0.0
west bengal,10,web,4g,Medium (500-2K),10,0,0.0,0.0
west bengal,10,web,4g,High (2K-10K),4,0,0.0,0.0
west bengal,10,web,5g,Small (<500),6,0,0.0,0.0
west bengal,10,web,5g,Medium (500-2K),5,0,0.0,0.0
west bengal,10,web,5g,High (2K-10K),4,0,0.0,0.0
west bengal,10,web,wifi,Small (<500),2,0,0.0,0.0
west bengal,10,web,wifi,High (2K-10K),1,0,0.0,0.0
west bengal,11,android,3g,Small (<500),19,0,0.0,0.0
west bengal,11,android,3g,Medium (500-2K),19,0,0.0,0.0
west bengal,11,android,3g,High (2K-10K),9,0,0.0,0.0
west bengal,11,android,4g,Small (<500),269,0,0.0,0.0
west bengal,11,android,4g,Medium (500-2K),223,0,0.0,0.0
west bengal,11,android,4g,High (2K-10K),100,0,0.0,0.0
west bengal,11,android,4g,Very High (>10K),4,0,0.0,0.0
west bengal,11,android,5g,Small (<500),101,0,0.0,0.0
west bengal,11,android,5g,Medium (500-2K),97,0,0.0,0.0
west bengal,11,android,5g,High (2K-10K),38,0,0.0,0.0
west bengal,11,android,5g,Very High (>10K),2,0,0.0,0.0
west bengal,11,android,wifi,Small (<500),42,0,0.0,0.0
west bengal,11,android,wifi,Medium (500-2K),32,0,0.0,0.0
west bengal,11,android,wifi,High (2K-10K),24,0,0.0,0.0
west bengal,11,android,wifi,Very High (>10K),2,0,0.0,0.0
west bengal,11,ios,3g,Small (<500),3,0,0.0,0.0
west bengal,11,ios,3g,Medium (500-2K),2,0,0.0,0.0
west bengal,11,ios,3g,High (2K-10K),3,0,0.0,0.0
west bengal,11,ios,4g,Small (<500),61,0,0.0,0.0
west bengal,11,ios,4g,Medium (500-2K),62,0,0.0,0.0
west bengal,11,ios,4g,High (2K-10K),24,0,0.0,0.0
west bengal,11,ios,4g,Very High (>10K),2,0,0.0,0.0
west bengal,11,ios,5g,Small (<500),20,0,0.0,0.0
west bengal,11,ios,5g,Medium (500-2K),19,0,0.0,0.0
west bengal,11,ios,5g,High (2K-10K),11,0,0.0,0.0
west bengal,11,ios,wifi,Small (<500),12,0,0.0,0.0
west bengal,11,ios,wifi,Medium (500-2K),10,0,0.0,0.0
west bengal,11,ios,wifi,High (2K-10K),6,0,0.0,0.0
west bengal,11,ios,wifi,Very High (>10K),1,0,0.0,0.0
west bengal,11,web,3g,Small (<500),1,0,0.0,0.0
west bengal,11,web,4g,Small (<500),14,0,0.0,0.0
west bengal,11,web,4g,Medium (500-2K),14,0,0.0,0.0
west bengal,11,web,4g,High (2K-10K),4,0,0.0,0.0
west bengal,11,web,5g,Small (<500),9,0,0.0,0.0
west bengal,11,web,5g,Medium (500-2K),6,0,0.0,0.0
west bengal,11,web,5g,High (2K-10K),2,0,0.0,0.0
west bengal,11,web,5g,Very High (>10K),1,0,0.0,0.0
west bengal,11,web,wifi,Small (<500),2,0,0.0,0.0
west bengal,11,web,wifi,Medium (500-2K),2,0,0.0,0.0
west bengal,11,web,wifi,High (2K-10K),1,0,0.0,0.0
west bengal,12,android,3g,Small (<500),20,0,0.0,0.0
west bengal,12,android,3g,Medium (500-2K),29,1,3.4482758620689653,1665.0
west bengal,12,android,3g,High (2K-10K),9,0,0.0,0.0
west bengal,12,android,4g,Small (<500),240,0,0.0,0.0
west bengal,12,android,4g,Medium (500-2K),256,1,0.390625,633.0
west bengal,12,android,4g,High (2K-10K),118,0,0.0,0.0
west bengal,12,android,4g,Very High (>10K),5,0,0.0,0.0
west bengal,12,android,5g,Small (<500),104,0,0.0,0.0
west bengal,12,android,5g,Medium (500-2K),114,0,0.0,0.0
west bengal,12,android,5g,High (2K-10K),48,0,0.0,0.0
west bengal,12,android,5g,Very High (>10K),3,0,0.0,0.0
west bengal,12,android,wifi,Small (<500),46,0,0.0,0.0
west bengal,12,android,wifi,Medium (500-2K),32,0,0.0,0.0
west bengal,12,android,wifi,High (2K-10K),16,0,0.0,0.0
west bengal,12,android,wifi,Very High (>10K),2,0,0.0,0.0
west bengal,12,ios,3g,Small (<500),6,0,0.0,0.0
west bengal,12,ios,3g,Medium (500-2K),5,0,0.0,0.0
west bengal,12,ios,3g,High (2K-10K),4,0,0.0,0.0
west bengal,12,ios,4g,Small (<500),67,0,0.0,0.0
west bengal,12,ios,4g,Medium (500-2K),58,0,0.0,0.0
west bengal,12,ios,4g,High (2K-10K),41,0,0.0,0.0
west bengal,12,ios,4g,Very High (>10K),1,0,0.0,0.0
west bengal,12,ios,5g,Small (<500),32,0,0.0,0.0
west bengal,12,ios,5g,Medium (500-2K),25,0,0.0,0.0
west bengal,12,ios,5g,High (2K-10K),11,0,0.0,0.0
west bengal,12,ios,wifi,Small (<500),8,0,0.0,0.0
west bengal,12,ios,wifi,Medium (500-2K),9,0,0.0,0.0
west bengal,12,ios,wifi,High (2K-10K),8,0,0.0,0.0
west bengal,12,web,3g,Small (<500),1,0,0.0,0.0
west bengal,12,web,3g,Medium (500-2K),1,0,0.0,0.0
west bengal,12,web,3g,High (2K-10K),1,0,0.0,0.0
west bengal,12,web,4g,Small (<500),21,0,0.0,0.0
west bengal,12,web,4g,Medium (500-2K),10,0,0.0,0.0
west bengal,12,web,4g,High (2K-10K),8,0,0.0,0.0
west bengal,12,web,5g,Small (<500),8,0,0.0,0.0
west bengal,12,web,5g,Medium (500-2K),7,0,0.0,0.0
west bengal,12,web,5g,High (2K-10K),2,0,0.0,0.0
west bengal,12,web,wifi,Small (<500),2,0,0.0,0.0
west bengal,12,web,wifi,Medium (500-2K),2,0,0.0,0.0
west bengal,12,web,wifi,High (2K-10K),2,0,0.0,0.0
west bengal,12,web,wifi,Very High (>10K),1,0,0.0,0.0
west bengal,13,android,3g,Small (<500),16,0,0.0,0.0
west bengal,13,android,3g,Medium (500-2K),24,0,0.0,0.0
west bengal,13,android,3g,High (2K-10K),12,0,0.0,0.0
west bengal,13,android,4g,Small (<500),219,0,0.0,0.0
west bengal,13,android,4g,Medium (500-2K),189,1,0.5291005291005291,631.0
west bengal,13,android,4g,High (2K-10K),126,0,0.0,0.0
west bengal,13,android,4g,Very High (>10K),5,0,0.0,0.0
west bengal,13,android,5g,Small (<500),107,0,0.0,0.0
west bengal,13,android,5g,Medium (500-2K),103,0,0.0,0.0
west bengal,13,android,5g,High (2K-10K),53,0,0.0,0.0
west bengal,13,android,5g,Very High (>10K),1,0,0.0,0.0
west bengal,13,android,wifi,Small (<500),44,0,0.0,0.0
west bengal,13,android,wifi,Medium (500-2K),35,0,0.0,0.0
west bengal,13,android,wifi,High (2K-10K),9,0,0.0,0.0
west bengal,13,android,wifi,Very High (>10K),2,0,0.0,0.0
west bengal,13,ios,3g,Small (<500),3,0,0.0,0.0
west bengal,13,ios,3g,Medium (500-2K),5,0,0.0,0.0
west bengal,13,ios,3g,High (2K-10K),1,0,0.0,0.0
west bengal,13,ios,3g,Very High (>10K),1,0,0.0,0.0
west bengal,13,ios,4g,Small (<500),66,0,0.0,0.0
west bengal,13,ios,4g,Medium (500-2K),51,0,0.0,0.0
west bengal,13,ios,4g,High (2K-10K),17,0,0.0,0.0
west bengal,13,ios,4g,Very High (>10K),1,0,0.0,0.0
west bengal,13,ios,5g,Small (<500),23,0,0.0,0.0
west bengal,13,ios,5g,Medium (500-2K),29,0,0.0,0.0
west bengal,13,ios,5g,High (2K-10K),10,0,0.0,0.0
west bengal,13,ios,wifi,Small (<500),8,0,0.0,0.0
west bengal,13,ios,wifi,Medium (500-2K),12,0,0.0,0.0
west bengal,13,ios,wifi,High (2K-10K),5,0,0.0,0.0
west bengal,13,web,3g,Medium (500-2K),1,0,0.0,0.0
west bengal,13,web,3g,High (2K-10K),1,0,0.0,0.0
west bengal,13,web,4g,Small (<500),15,1,6.666666666666667,139.0
west bengal,13,web,4g,Medium (500-2K),13,0,0.0,0.0
west bengal,13,web,4g,High (2K-10K),6,0,0.0,0.0
west bengal,13,web,5g,Small (<500),5,0,0.0,0.0
west bengal,13,web,5g,Medium (500-2K),8,0,0.0,0.0
west bengal,13,web,wifi,Small (<500),3,0,0.0,0.0
west bengal,13,web,wifi,Medium (500-2K),2,0,0.0,0.0
west bengal,14,android,3g,Small (<500),21,0,0.0,0.0
west bengal,14,android,3g,Medium (500-2K),11,0,0.0,0.0
west bengal,14,android,3g,High (2K-10K),5,0,0.0,0.0
west bengal,14,android,4g,Small (<500),182,0,0.0,0.0
west bengal,14,android,4g,Medium (500-2K),144,0,0.0,0.0
west bengal,14,android,4g,High (2K-10K),80,1,1.25,3411.0
west bengal,14,android,4g,Very High (>10K),4,0,0.0,0.0
west bengal,14,android,5g,Small (<500),76,0,0.0,0.0
west bengal,14,android,5g,Medium (500-2K),67,0,0.0,0.0
west bengal,14,android,5g,High (2K-10K),26,0,0.0,0.0
west bengal,14,android,wifi,Small (<500),25,0,0.0,0.0
west bengal,14,android,wifi,Medium (500-2K),28,0,0.0,0.0
west bengal,14,android,wifi,High (2K-10K),12,0,0.0,0.0
west bengal,14,android,wifi,Very High (>10K),1,0,0.0,0.0
west bengal,14,ios,3g,Small (<500),1,0,0.0,0.0
west bengal,14,ios,3g,Medium (500-2K),3,0,0.0,0.0
west bengal,14,ios,3g,High (2K-10K),4,0,0.0,0.0
west bengal,14,ios,4g,Small (<500),44,0,0.0,0.0
west bengal,14,ios,4g,Medium (500-2K),33,0,0.0,0.0
west bengal,14,ios,4g,High (2K-10K),24,0,0.0,0.0
west bengal,14,ios,4g,Very High (>10K),1,0,0.0,0.0
west bengal,14,ios,5g,Small (<500),16,0,0.0,0.0
west bengal,14,ios,5g,Medium (500-2K),20,0,0.0,0.0
west bengal,14,ios,5g,High (2K-10K),11,0,0.0,0.0
west bengal,14,ios,wifi,Small (<500),4,0,0.0,0.0
west bengal,14,ios,wifi,Medium (500-2K),5,0,0.0,0.0
west bengal,14,ios,wifi,High (2K-10K),4,0,0.0,0.0
west bengal,14,web,3g,Small (<500),2,0,0.0,0.0
west bengal,14,web,3g,Medium (500-2K),1,0,0.0,0.0
west bengal,14,web,4g,Small (<500),6,0,0.0,0.0
west bengal,14,web,4g,Medium (500-2K),6,0,0.0,0.0
west bengal,14,web,4g,High (2K-10K),4,0,0.0,0.0
west bengal,14,web,5g,Small (<500),4,0,0.0,0.0
west bengal,14,web,5g,Medium (500-2K),6,0,0.0,0.0
west bengal,14,web,5g,High (2K-10K),3,0,0.0,0.0
west bengal,14,web,wifi,High (2K-10K),1,0,0.0,0.0
west bengal,15,android,3g,Small (<500),11,0,0.0,0.0
west bengal,15,android,3g,Medium (500-2K),20,0,0.0,0.0
west bengal,15,android,3g,High (2K-10K),10,0,0.0,0.0
west bengal,15,android,4g,Small (<500),187,2,1.06951871657754,301.5
west bengal,15,android,4g,Medium (500-2K),169,1,0.591715976331361,1728.0
west bengal,15,android,4g,High (2K-10K),96,0,0.0,0.0
west bengal,15,android,4g,Very High (>10K),1,0,0.0,0.0
west bengal,15,android,5g,Small (<500),80,0,0.0,0.0
west bengal,15,android,5g,Medium (500-2K),61,0,0.0,0.0
west bengal,15,android,5g,High (2K-10K),36,0,0.0,0.0
west bengal,15,android,wifi,Small (<500),37,0,0.0,0.0
west bengal,15,android,wifi,Medium (500-2K),27,0,0.0,0.0
west bengal,15,android,wifi,High (2K-10K),14,0,0.0,0.0
west bengal,15,ios,3g,Small (<500),5,0,0.0,0.0
west bengal,15,ios,3g,Medium (500-2K),3,0,0.0,0.0
west bengal,15,ios,4g,Small (<500),51,0,0.0,0.0
west bengal,15,ios,4g,Medium (500-2K),37,0,0.0,0.0
west bengal,15,ios,4g,High (2K-10K),20,0,0.0,0.0
west bengal,15,ios,4g,Very High (>10K),1,0,0.0,0.0
west bengal,15,ios,5g,Small (<500),27,1,3.7037037037037033,282.0
west bengal,15,ios,5g,Medium (500-2K),13,0,0.0,0.0
west bengal,15,ios,5g,High (2K-10K),12,0,0.0,0.0
west bengal,15,ios,5g,Very High (>10K),1,0,0.0,0.0
west bengal,15,ios,wifi,Small (<500),11,0,0.0,0.0
west bengal,15,ios,wifi,Medium (500-2K),6,0,0.0,0.0
west bengal,15,ios,wifi,High (2K-10K),6,0,0.0,0.0
west bengal,15,web,3g,Small (<500),1,0,0.0,0.0
west bengal,15,web,3g,Medium (500-2K),1,0,0.0,0.0
west bengal,15,web,4g,Small (<500),13,0,0.0,0.0
west bengal,15,web,4g,Medium (500-2K),8,0,0.0,0.0
west bengal,15,web,4g,High (2K-10K),6,0,0.0,0.0
west bengal,15,web,5g,Small (<500),4,0,0.0,0.0
west bengal,15,web,5g,High (2K-10K),3,0,0.0,0.0
west bengal,15,web,wifi,Small (<500),4,0,0.0,0.0
west bengal,15,web,wifi,Medium (500-2K),1,0,0.0,0.0
west bengal,15,web,wifi,High (2K-10K),1,0,0.0,0.0
west bengal,16,android,3g,Small (<500),23,0,0.0,0.0
west bengal,16,android,3g,Medium (500-2K),17,0,0.0,0.0
west bengal,16,android,3g,High (2K-10K),3,0,0.0,0.0
west bengal,16,android,4g,Small (<500),232,0,0.0,0.0
west bengal,16,android,4g,Medium (500-2K),181,0,0.0,0.0
west bengal,16,android,4g,High (2K-10K),105,0,0.0,0.0
west bengal,16,android,4g,Very High (>10K),1,0,0.0,0.0
west bengal,16,android,5g,Small (<500),88,0,0.0,0.0
west bengal,16,android,5g,Medium (500-2K),62,0,0.0,0.0
west bengal,16,android,5g,High (2K-10K),37,0,0.0,0.0
west bengal,16,android,5g,Very High (>10K),2,0,0.0,0.0
west bengal,16,android,wifi,Small (<500),28,0,0.0,0.0
west bengal,16,android,wifi,Medium (500-2K),25,0,0.0,0.0
west bengal,16,android,wifi,High (2K-10K),17,0,0.0,0.0
west bengal,16,android,wifi,Very High (>10K),1,0,0.0,0.0
west bengal,16,ios,3g,Small (<500),5,0,0.0,0.0
west bengal,16,ios,3g,Medium (500-2K),3,0,0.0,0.0
west bengal,16,ios,3g,High (2K-10K),3,0,0.0,0.0
west bengal,16,ios,4g,Small (<500),45,0,0.0,0.0
west bengal,16,ios,4g,Medium (500-2K),53,0,0.0,0.0
west bengal,16,ios,4g,High (2K-10K),31,0,0.0,0.0
west bengal,16,ios,4g,Very High (>10K),1,0,0.0,0.0
west bengal,16,ios,5g,Small (<500),26,0,0.0,0.0
west bengal,16,ios,5g,Medium (500-2K),17,0,0.0,0.0
west bengal,16,ios,5g,High (2K-10K),8,0,0.0,0.0
west bengal,16,ios,wifi,Small (<500),12,0,0.0,0.0
west bengal,16,ios,wifi,Medium (500-2K),7,0,0.0,0.0
west bengal,16,ios,wifi,High (2K-10K),2,0,0.0,0.0
west bengal,16,web,3g,Medium (500-2K),2,0,0.0,0.0
west bengal,16,web,3g,High (2K-10K),2,0,0.0,0.0
west bengal,16,web,4g,Small (<500),16,0,0.0,0.0
west bengal,16,web,4g,Medium (500-2K),5,0,0.0,0.0
west bengal,16,web,4g,High (2K-10K),9,0,0.0,0.0
west bengal,16,web,5g,Small (<500),6,0,0.0,0.0
west bengal,16,web,5g,Medium (500-2K),7,0,0.0,0.0
west bengal,16,web,5g,High (2K-10K),2,0,0.0,0.0
west bengal,16,web,wifi,Small (<500),4,0,0.0,0.0
west bengal,16,web,wifi,Medium (500-2K),2,0,0.0,0.0
west bengal,17,android,3g,Small (<500),25,0,0.0,0.0
west bengal,17,android,3g,Medium (500-2K),20,0,0.0,0.0
west bengal,17,android,3g,High (2K-10K),7,0,0.0,0.0
west bengal,17,android,3g,Very High (>10K),1,0,0.0,0.0
west bengal,17,android,4g,Small (<500),267,1,0.37453183520599254,75.0
west bengal,17,android,4g,Medium (500-2K),265,0,0.0,0.0
west bengal,17,android,4g,High (2K-10K),141,0,0.0,0.0
west bengal,17,android,4g,Very High (>10K),2,0,0.0,0.0
west bengal,17,android,5g,Small (<500),134,0,0.0,0.0
west bengal,17,android,5g,Medium (500-2K),105,0,0.0,0.0
west bengal,17,android,5g,High (2K-10K),60,0,0.0,0.0
west bengal,17,android,5g,Very High (>10K),5,0,0.0,0.0
west bengal,17,android,wifi,Small (<500),55,0,0.0,0.0
west bengal,17,android,wifi,Medium (500-2K),40,1,2.5,727.0
west bengal,17,android,wifi,High (2K-10K),24,0,0.0,0.0
west bengal,17,android,wifi,Very High (>10K),2,0,0.0,0.0
west bengal,17,ios,3g,Small (<500),7,0,0.0,0.0
west bengal,17,ios,3g,Medium (500-2K),7,0,0.0,0.0
west bengal,17,ios,3g,High (2K-10K),4,0,0.0,0.0
west bengal,17,ios,4g,Small (<500),76,0,0.0,0.0
west bengal,17,ios,4g,Medium (500-2K),81,0,0.0,0.0
west bengal,17,ios,4g,High (2K-10K),31,0,0.0,0.0
west bengal,17,ios,5g,Small (<500),33,0,0.0,0.0
west bengal,17,ios,5g,Medium (500-2K),24,0,0.0,0.0
west bengal,17,ios,5g,High (2K-10K),18,0,0.0,0.0
west bengal,17,ios,wifi,Small (<500),10,0,0.0,0.0
west bengal,17,ios,wifi,Medium (500-2K),7,0,0.0,0.0
west bengal,17,ios,wifi,High (2K-10K),5,0,0.0,0.0
west bengal,17,web,3g,Small (<500),2,0,0.0,0.0
west bengal,17,web,3g,Medium (500-2K),1,0,0.0,0.0
west bengal,17,web,3g,High (2K-10K),1,0,0.0,0.0
west bengal,17,web,4g,Small (<500),25,0,0.0,0.0
west bengal,17,web,4g,Medium (500-2K),16,0,0.0,0.0
west bengal,17,web,4g,High (2K-10K),11,0,0.0,0.0
west bengal,17,web,5g,Small (<500),8,0,0.0,0.0
west bengal,17,web,5g,Medium (500-2K),4,0,0.0,0.0
west bengal,17,web,5g,High (2K-10K),2,0,0.0,0.0
west bengal,17,web,wifi,Small (<500),1,0,0.0,0.0
west bengal,17,web,wifi,Medium (500-2K),2,0,0.0,0.0
west bengal,17,web,wifi,High (2K-10K),3,0,0.0,0.0
west bengal,18,android,3g,Small (<500),27,0,0.0,0.0
west bengal,18,android,3g,Medium (500-2K),25,0,0.0,0.0
west bengal,18,android,3g,High (2K-10K),12,0,0.0,0.0
west bengal,18,android,4g,Small (<500),321,0,0.0,0.0
west bengal,18,android,4g,Medium (500-2K),282,0,0.0,0.0
west bengal,18,android,4g,High (2K-10K),135,0,0.0,0.0
west bengal,18,android,4g,Very High (>10K),6,0,0.0,0.0
west bengal,18,android,5g,Small (<500),105,0,0.0,0.0
west bengal,18,android,5g,Medium (500-2K),132,0,0.0,0.0
west bengal,18,android,5g,High (2K-10K),52,0,0.0,0.0
west bengal,18,android,5g,Very High (>10K),2,0,0.0,0.0
west bengal,18,android,wifi,Small (<500),61,1,1.639344262295082,89.0
west bengal,18,android,wifi,Medium (500-2K),44,0,0.0,0.0
west bengal,18,android,wifi,High (2K-10K),22,0,0.0,0.0
west bengal,18,ios,3g,Small (<500),5,0,0.0,0.0
west bengal,18,ios,3g,Medium (500-2K),2,0,0.0,0.0
west bengal,18,ios,3g,High (2K-10K),6,0,0.0,0.0
west bengal,18,ios,3g,Very High (>10K),1,0,0.0,0.0
west bengal,18,ios,4g,Small (<500),79,0,0.0,0.0
west bengal,18,ios,4g,Medium (500-2K),89,1,1.1235955056179776,1696.0
west bengal,18,ios,4g,High (2K-10K),29,0,0.0,0.0
west bengal,18,ios,4g,Very High (>10K),1,0,0.0,0.0
west bengal,18,ios,5g,Small (<500),32,0,0.0,0.0
west bengal,18,ios,5g,Medium (500-2K),31,0,0.0,0.0
west bengal,18,ios,5g,High (2K-10K),22,0,0.0,0.0
west bengal,18,ios,5g,Very High (>10K),1,0,0.0,0.0
west bengal,18,ios,wifi,Small (<500),12,0,0.0,0.0
west bengal,18,ios,wifi,Medium (500-2K),12,0,0.0,0.0
west bengal,18,ios,wifi,High (2K-10K),9,0,0.0,0.0
west bengal,18,web,3g,Small (<500),2,0,0.0,0.0
west bengal,18,web,3g,Medium (500-2K),1,0,0.0,0.0
west bengal,18,web,4g,Small (<500),22,0,0.0,0.0
west bengal,18,web,4g,Medium (500-2K),19,0,0.0,0.0
west bengal,18,web,4g,High (2K-10K),8,0,0.0,0.0
west bengal,18,web,5g,Small (<500),7,0,0.0,0.0
west bengal,18,web,5g,Medium (500-2K),6,0,0.0,0.0
west bengal,18,web,5g,High (2K-10K),3,0,0.0,0.0
west bengal,18,web,wifi,Small (<500),6,0,0.0,0.0
west bengal,18,web,wifi,Medium (500-2K),4,0,0.0,0.0
west bengal,18,web,wifi,High (2K-10K),2,0,0.0,0.0
west bengal,19,android,3g,Small (<500),25,0,0.0,0.0
west bengal,19,android,3g,Medium (500-2K),23,0,0.0,0.0
west bengal,19,android,3g,High (2K-10K),7,0,0.0,0.0
west bengal,19,android,3g,Very High (>10K),1,0,0.0,0.0
west bengal,19,android,4g,Small (<500),320,1,0.3125,338.0
west bengal,19,android,4g,Medium (500-2K),303,0,0.0,0.0
west bengal,19,android,4g,High (2K-10K),172,2,1.1627906976744187,3459.5
west bengal,19,android,4g,Very High (>10K),4,0,0.0,0.0
west bengal,19,android,5g,Small (<500),145,0,0.0,0.0
west bengal,19,android,5g,Medium (500-2K),120,1,0.8333333333333334,1661.0
west bengal,19,android,5g,High (2K-10K),51,0,0.0,0.0
west bengal,19,android,5g,Very High (>10K),3,0,0.0,0.0
west bengal,19,android,wifi,Small (<500),61,0,0.0,0.0
west bengal,19,android,wifi,Medium (500-2K),62,0,0.0,0.0
west bengal,19,android,wifi,High (2K-10K),27,0,0.0,0.0
west bengal,19,android,wifi,Very High (>10K),1,0,0.0,0.0
west bengal,19,ios,3g,Small (<500),12,0,0.0,0.0
west bengal,19,ios,3g,Medium (500-2K),5,0,0.0,0.0
west bengal,19,ios,3g,High (2K-10K),2,0,0.0,0.0
west bengal,19,ios,4g,Small (<500),78,0,0.0,0.0
west bengal,19,ios,4g,Medium (500-2K),96,0,0.0,0.0
west bengal,19,ios,4g,High (2K-10K),35,1,2.857142857142857,4885.0
west bengal,19,ios,4g,Very High (>10K),1,0,0.0,0.0
west bengal,19,ios,5g,Small (<500),27,0,0.0,0.0
west bengal,19,ios,5g,Medium (500-2K),33,1,3.0303030303030303,888.0
west bengal,19,ios,5g,High (2K-10K),18,0,0.0,0.0
west bengal,19,ios,wifi,Small (<500),10,0,0.0,0.0
west bengal,19,ios,wifi,Medium (500-2K),13,0,0.0,0.0
west bengal,19,ios,wifi,High (2K-10K),2,0,0.0,0.0
west bengal,19,ios,wifi,Very High (>10K),1,0,0.0,0.0
west bengal,19,web,3g,High (2K-10K),3,0,0.0,0.0
west bengal,19,web,4g,Small (<500),26,0,0.0,0.0
west bengal,19,web,4g,Medium (500-2K),25,0,0.0,0.0
west bengal,19,web,4g,High (2K-10K),9,0,0.0,0.0
west bengal,19,web,5g,Small (<500),7,0,0.0,0.0
west bengal,19,web,5g,Medium (500-2K),5,0,0.0,0.0
west bengal,19,web,5g,High (2K-10K),4,0,0.0,0.0
west bengal,19,web,wifi,Small (<500),5,0,0.0,0.0
west bengal,19,web,wifi,Medium (500-2K),3,1,33.33333333333333,1850.0
west bengal,19,web,wifi,High (2K-10K),4,0,0.0,0.0
west bengal,20,android,3g,Small (<500),20,0,0.0,0.0
west bengal,20,android,3g,Medium (500-2K),22,0,0.0,0.0
west bengal,20,android,3g,High (2K-10K),12,0,0.0,0.0
west bengal,20,android,3g,Very High (>10K),1,0,0.0,0.0
west bengal,20,android,4g,Small (<500),286,0,0.0,0.0
west bengal,20,android,4g,Medium (500-2K),240,1,0.4166666666666667,766.0
west bengal,20,android,4g,High (2K-10K),125,0,0.0,0.0
west bengal,20,android,4g,Very High (>10K),6,0,0.0,0.0
west bengal,20,android,5g,Small (<500),128,0,0.0,0.0
west bengal,20,android,5g,Medium (500-2K),116,0,0.0,0.0
west bengal,20,android,5g,High (2K-10K),63,0,0.0,0.0
west bengal,20,android,wifi,Small (<500),46,0,0.0,0.0
west bengal,20,android,wifi,Medium (500-2K),55,0,0.0,0.0
west bengal,20,android,wifi,High (2K-10K),14,0,0.0,0.0
west bengal,20,android,wifi,Very High (>10K),1,0,0.0,0.0
west bengal,20,ios,3g,Small (<500),1,0,0.0,0.0
west bengal,20,ios,3g,Medium (500-2K),5,0,0.0,0.0
west bengal,20,ios,3g,High (2K-10K),3,0,0.0,0.0
west bengal,20,ios,4g,Small (<500),78,0,0.0,0.0
west bengal,20,ios,4g,Medium (500-2K),62,0,0.0,0.0
west bengal,20,ios,4g,High (2K-10K),35,0,0.0,0.0
west bengal,20,ios,4g,Very High (>10K),1,0,0.0,0.0
west bengal,20,ios,5g,Small (<500),37,0,0.0,0.0
west bengal,20,ios,5g,Medium (500-2K),25,0,0.0,0.0
west bengal,20,ios,5g,High (2K-10K),14,0,0.0,0.0
west bengal,20,ios,wifi,Small (<500),11,0,0.0,0.0
west bengal,20,ios,wifi,Medium (500-2K),11,0,0.0,0.0
west bengal,20,ios,wifi,High (2K-10K),4,0,0.0,0.0
west bengal,20,web,3g,Small (<500),3,0,0.0,0.0
west bengal,20,web,3g,Medium (500-2K),1,0,0.0,0.0
west bengal,20,web,4g,Small (<500),20,0,0.0,0.0
west bengal,20,web,4g,Medium (500-2K),17,0,0.0,0.0
west bengal,20,web,4g,High (2K-10K),7,0,0.0,0.0
west bengal,20,web,5g,Small (<500),3,0,0.0,0.0
west bengal,20,web,5g,Medium (500-2K),9,0,0.0,0.0
west bengal,20,web,wifi,Small (<500),4,0,0.0,0.0
west bengal,20,web,wifi,Medium (500-2K),4,0,0.0,0.0
west bengal,20,web,wifi,High (2K-10K),1,0,0.0,0.0
west bengal,21,android,3g,Small (<500),24,0,0.0,0.0
west bengal,21,android,3g,Medium (500-2K),20,0,0.0,0.0
west bengal,21,android,3g,High (2K-10K),7,0,0.0,0.0
west bengal,21,android,4g,Small (<500),284,0,0.0,0.0
west bengal,21,android,4g,Medium (500-2K),204,0,0.0,0.0
